index,Agrawal_bias,Agrawal_weighted_mae_0,Agrawal_weighted_mae_0.5,Agrawal_weighted_mae_1,Agrawal_weighted_mae_1.5,Agrawal_censored_fraction,Agrawal_accuracy,Agrawal_overestimation_rate,Agrawal_underestimation_rate,Agrawal_gini_coefficient,Agrawal_overstock,POS,Magazine
1957,-0.5789473684210527,0.7368421052631579,0.7558989303983856,0.7777777777777778,0.8025857139925613,0.2923076923076923,0.3157894736842105,0.0526315789473684,0.631578947368421,0.3609022556390977,3.0,EHI3271561,A
1958,-1.3214285714285714,1.3214285714285714,1.391172739029681,1.4552845528455285,1.511600203229958,0.3218390804597701,0.1428571428571428,0.0,0.8571428571428571,0.3658301158301158,0.0,EHI3336147,A
1959,-1.0444444444444445,1.0888888888888888,1.2212226657974905,1.3643410852713178,1.50946455569259,0.3409090909090909,0.2666666666666666,0.0222222222222222,0.7111111111111111,0.4435374149659865,1.0,EHI3367304,A
1960,-1.3571428571428572,1.4047619047619049,1.4802761781311111,1.556818181818182,1.6339122913595951,0.3181818181818182,0.2142857142857142,0.0238095238095238,0.7619047619047619,0.4096045197740114,1.0,EHI3381302,A
1961,-1.6904761904761905,1.6904761904761905,1.862210593303888,2.023121387283237,2.168141672674445,0.3181818181818182,0.1428571428571428,0.0,0.8571428571428571,0.3812877263581489,0.0,EHI3409978,A
1962,-0.525,0.775,0.8078781863487995,0.8478260869565217,0.894810208277203,0.303030303030303,0.3,0.1,0.6,0.360483870967742,5.0,EHI3422218,A
1963,-0.6222222222222222,0.8,0.8899150632399278,1.0485436893203883,1.3144645664864905,0.3461538461538461,0.2888888888888888,0.0888888888888888,0.6222222222222222,0.3641975308641976,4.0,EHI3445424,A
1964,-1.0,1.0,1.0606578121229888,1.1224489795918366,1.1827230015367451,0.3469387755102041,0.2352941176470588,0.0,0.7647058823529411,0.3806228373702423,0.0,EHI3508680,A
1965,-0.75,0.85,0.8965237423285927,0.9444444444444444,0.9920601217201718,0.303030303030303,0.3,0.05,0.65,0.3970588235294119,2.0,EHI3534538,A
1966,-2.1463414634146343,2.1463414634146343,2.3893803366549218,2.658119658119658,2.951088312015189,0.3106060606060606,0.1219512195121951,0.0,0.8780487804878049,0.3957871396895787,0.0,EHI3547231,A
1967,-0.5862068965517241,1.0,1.035378981368715,1.0972222222222223,1.1968849529483965,0.2213740458015267,0.1034482758620689,0.1379310344827586,0.7586206896551724,0.1854934601664684,6.0,EHI3632804,A
1968,-9.0,9.0,8.994020035847196,8.982608695652173,8.966001143823984,0.2448979591836734,0.0,0.0,1.0,0.3425925925925925,0.0,EHI3683938,A
1969,-4.055555555555555,4.055555555555555,4.2206448358680895,4.378531073446328,4.53204699536367,0.2727272727272727,0.0277777777777777,0.0,0.9722222222222222,0.2522831050228311,0.0,EHI3700082,A
1970,-0.8387096774193549,0.8387096774193549,0.8610079571626765,0.8823529411764706,0.9027165540532424,0.3333333333333333,0.3225806451612903,0.0,0.6774193548387096,0.4218362282878412,0.0,EHI3712814,A
1971,-1.261904761904762,1.261904761904762,1.38811404818122,1.5319148936170213,1.6910705930224896,0.3181818181818182,0.2142857142857142,0.0,0.7857142857142857,0.4281221922731357,0.0,EHI3781976,A
