index,Bayesian_bias,Bayesian_weighted_mae_0,Bayesian_weighted_mae_0.5,Bayesian_weighted_mae_1,Bayesian_weighted_mae_1.5,Bayesian_censored_fraction,Bayesian_accuracy,Bayesian_overestimation_rate,Bayesian_underestimation_rate,Bayesian_gini_coefficient,Bayesian_overstock,POS,Magazine
5876,-0.6666666666666666,3.333333333333333,3.3563939586926,3.4,3.458872770562114,0.0769230769230769,0.0,0.3333333333333333,0.6666666666666666,0.1333333333333333,4.0,EHE8960371,D
5877,-0.75,0.75,0.75,0.75,0.75,0.1481481481481481,0.25,0.0,0.75,0.25,0.0,EHE9419461,D
5878,-1.7058823529411764,2.176470588235294,2.33102957185502,2.5,2.679856644564771,0.3333333333333333,0.0,0.0588235294117647,0.9411764705882352,0.2829888712241653,4.0,EHE9447178,D
5879,1.0,1.6666666666666667,1.6666666666666663,1.6666666666666667,1.6666666666666663,0.0833333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1333333333333333,4.0,EHE9632432,D
5880,-0.125,1.375,1.375,1.375,1.375,0.2424242424242424,0.0,0.25,0.75,0.2159090909090908,5.0,EHE9692338,D
5881,1.0,2.333333333333333,2.333333333333333,2.333333333333333,2.333333333333333,0.0545454545454545,0.0,0.3333333333333333,0.6666666666666666,0.3809523809523809,5.0,EHE9842264,D
5882,-1.35,2.05,2.1386025273344327,2.232142857142857,2.327020466197524,0.3389830508474576,0.0,0.1,0.9,0.2597560975609756,7.0,EHE9925562,D
5883,-0.85,2.05,2.0708766413937703,2.0961538461538463,2.1258405161878127,0.3389830508474576,0.0,0.1,0.9,0.3329268292682925,12.0,EHF0032100,D
5884,-1.3333333333333333,1.3333333333333333,1.379795897113271,1.4285714285714286,1.4787753826796275,0.0588235294117647,0.0,0.0,1.0,0.1666666666666667,0.0,EHF0052202,D
5885,-0.5263157894736842,2.0,2.0,2.0,2.0,0.3220338983050847,0.0,0.1578947368421052,0.8421052631578947,0.3351800554016622,14.0,EHF0052466,D
5886,-2.888888888888889,2.888888888888889,3.2040556298573097,3.4936708860759493,3.74819690613938,0.3050847457627119,0.0,0.0,1.0,0.3012820512820513,0.0,EHF0054812,D
5887,1.2,2.8,2.7655876216850785,2.727272727272727,2.6852697640911263,0.119047619047619,0.0,0.4,0.6,0.3428571428571429,10.0,EHF0094785,D
5888,-1.0625,1.5625,1.614605939077299,1.6756756756756757,1.7457409510911708,0.2807017543859649,0.0,0.0625,0.9375,0.2575,4.0,EHF0117840,D
5889,-1.0,1.5714285714285714,1.6615001298871368,1.7647058823529411,1.878788734197401,0.1944444444444444,0.0,0.1428571428571428,0.8571428571428571,0.2337662337662338,2.0,EHF0134636,D
5890,-1.5,1.9,1.9726386252398556,2.0526315789473686,2.1406106956800897,0.3389830508474576,0.0,0.1,0.9,0.1710526315789473,4.0,EHF0234086,D
5891,-3.2777777777777777,3.2777777777777777,3.4902693678289927,3.702380952380953,3.912829841701957,0.3214285714285714,0.0,0.0,1.0,0.2080979284369115,0.0,EHF0327824,D
5892,-0.9444444444444444,2.2777777777777777,2.337766664480802,2.4,2.4614856954794733,0.3103448275862069,0.0,0.1111111111111111,0.8888888888888888,0.3482384823848239,12.0,EHF0351390,D
5893,-4.294117647058823,4.294117647058823,4.416115850438531,4.489051094890511,4.52245555065401,0.288135593220339,0.0588235294117647,0.0,0.9411764705882352,0.2497985495568089,0.0,EHF0356337,D
5894,1.2,2.0,2.0000000000000004,2.0,2.0000000000000004,0.0847457627118644,0.0,0.6,0.4,0.28,8.0,EHF0366147,D
5895,-4.0,4.0,4.128536193791695,4.25,4.364374413163886,0.3050847457627119,0.0,0.0,1.0,0.1851851851851851,0.0,EHF0816765,D
5896,1.0,1.6666666666666667,1.6666666666666663,1.6666666666666667,1.6666666666666663,0.1304347826086956,0.0,0.6666666666666666,0.3333333333333333,0.2666666666666668,4.0,EHF0919442,D
5897,0.4166666666666667,2.4166666666666665,2.3638643268270614,2.310344827586207,2.2571969006991712,0.2033898305084746,0.0,0.3333333333333333,0.6666666666666666,0.3534482758620689,17.0,EHF0935012,D
5898,-2.1578947368421053,2.1578947368421053,2.2805879333308154,2.4,2.5151196986411923,0.3220338983050847,0.0,0.0,1.0,0.2207958921694481,0.0,EHF0985738,D
5899,-0.6,1.6,1.6252658720196922,1.6521739130434785,1.680290345505965,0.3389830508474576,0.05,0.2,0.75,0.2406249999999998,10.0,EHF1078137,D
5900,-1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.1153846153846153,0.0,0.0,1.0,0.1666666666666667,0.0,EHF1245679,D
5901,-1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.081081081081081,0.0,0.0,1.0,0.1666666666666667,0.0,EHF1254332,D
5902,-0.2857142857142857,1.4285714285714286,1.4463472314656916,1.4666666666666666,1.4896082522099474,0.1489361702127659,0.0,0.2857142857142857,0.7142857142857143,0.1714285714285714,4.0,EHF1272056,D
5903,-1.25,1.25,1.320377241017041,1.4,1.4852813742385702,0.1666666666666666,0.0,0.0,1.0,0.1499999999999999,0.0,EHF1332688,D
5904,-2.789473684210526,2.789473684210526,3.161116898767343,3.5185185185185186,3.842578124217685,0.3220338983050847,0.0526315789473684,0.0,0.9473684210526316,0.3495531281032771,0.0,EHF1448161,D
5905,-1.5789473684210529,2.631578947368421,2.660488840891793,2.701492537313433,2.751481300134553,0.3220338983050847,0.0526315789473684,0.1052631578947368,0.8421052631578947,0.2526315789473685,10.0,EHF1454492,D
5906,-0.9166666666666666,1.25,1.2770788051600912,1.3076923076923077,1.3418278789314786,0.2033898305084746,0.0,0.0833333333333333,0.9166666666666666,0.1500000000000001,2.0,EHF1756394,D
5907,-0.3333333333333333,1.6666666666666667,1.6898979485566357,1.7142857142857142,1.739387691339814,0.0857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.1333333333333333,2.0,EHF1802805,D
5908,-1.375,1.375,1.5057310274382678,1.6363636363636365,1.7620919860569166,0.3478260869565217,0.25,0.0,0.75,0.3977272727272727,0.0,EHF1939170,D
5909,-1.0,1.875,1.9452323715139503,2.0232558139534884,2.1077847065044724,0.3265306122448979,0.0,0.1875,0.8125,0.1958333333333333,7.0,EHF2280568,D
5910,-1.6666666666666667,1.6666666666666667,1.7101020514433642,1.75,1.7860612308660189,0.0681818181818181,0.0,0.0,1.0,0.1333333333333333,0.0,EHF2310392,D
5911,-1.7894736842105263,2.526315789473684,2.66728426965222,2.835616438356164,3.0278227453375326,0.3275862068965517,0.0,0.1052631578947368,0.8947368421052632,0.256578947368421,7.0,EHF2318119,D
5912,-2.473684210526316,2.473684210526316,2.622209158114665,2.764705882352941,2.8985879759981894,0.3220338983050847,0.0,0.0,1.0,0.2194848824188131,0.0,EHF2381731,D
5913,-2.789473684210526,3.1052631578947367,3.2539271105703143,3.3908045977011496,3.512591755411844,0.3220338983050847,0.0,0.0526315789473684,0.9473684210526316,0.1909009812667261,3.0,EHF2383334,D
5914,-1.6,2.2,2.3482045233426554,2.5,2.649819587043036,0.3389830508474576,0.05,0.15,0.8,0.2568181818181818,6.0,EHF2527081,D
