EHASTRA_EH_NUMMER,Heftjahr,Heftnummer,Period,Bezug_MBR,Verkauf_MBR,Remission_MBR,Bezug,Verkauf,Remission,Klasse,SBC,XYZ,Laenge,Zensierungsquote,Zensierungsgrad,Zensiert,Entgangener Verkauf,Steigung,Magazine,N1_Demand,N2_Demand,N3_Demand,EM_Demand,PD_Demand,Nahmias_Demand,Conrad_Demand,Bayesian_Demand,Bayesian_Q,Baseline_Demand
EHA0021360,2024,1,2024-001,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,1,2024-001,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,1,2024-001,11.0,5.0,6.0,5.0,5.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,0.0,0.0085,A,5.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,10.0,5.0
EHC0004006,2024,1,2024-001,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,1,2024-001,8.0,2.0,6.0,8.0,2.0,6.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0
EHE0003391,2024,1,2024-001,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,X,132,0.35,0.4,1,0.0,0.0085,A,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
EHH0010681,2024,1,2024-001,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
EHA0017186,2024,2,2024-002,,,,,,,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHA0021360,2024,2,2024-002,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,2,2024-002,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,2,2024-002,9.0,3.0,6.0,3.0,3.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,0.0,0.0085,A,5.0,6.0,6.0,3.0,3.0,3.0,4.0,7.0,10.0,3.0
EHC0004006,2024,2,2024-002,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,2,2024-002,7.0,5.0,2.0,4.0,4.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,1.0,0.0085,A,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
EHE0003391,2024,2,2024-002,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,2,2024-002,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHA0017186,2024,3,2024-003,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,3,2024-003,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,3,2024-003,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,3,2024-003,9.0,6.0,3.0,9.0,6.0,3.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0
EHC0004006,2024,3,2024-003,5.0,0.0,5.0,5.0,0.0,5.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
EHC0005070,2024,3,2024-003,7.0,1.0,6.0,7.0,1.0,6.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
EHE0003391,2024,3,2024-003,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,X,132,0.35,0.4,1,0.0,0.0085,A,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
EHH0010681,2024,3,2024-003,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHA0017186,2024,4,2024-004,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,4,2024-004,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,4,2024-004,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
EHB0023505,2024,4,2024-004,8.0,8.0,0.0,9.0,8.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0
EHC0004006,2024,4,2024-004,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,4,2024-004,6.0,3.0,3.0,2.0,2.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,1.0,0.0085,A,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0
EHE0003391,2024,4,2024-004,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,4,2024-004,6.0,1.0,5.0,6.0,1.0,5.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHA0017186,2024,5,2024-005,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,5,2024-005,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,5,2024-005,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,5,2024-005,8.0,7.0,1.0,8.0,7.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,7.0
EHC0004006,2024,5,2024-005,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,5,2024-005,7.0,1.0,6.0,7.0,1.0,6.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
EHE0003391,2024,5,2024-005,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,5,2024-005,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
EHA0017186,2024,6,2024-006,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,6,2024-006,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,6,2024-006,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHB0023505,2024,6,2024-006,12.0,9.0,3.0,12.0,9.0,3.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0
EHC0004006,2024,6,2024-006,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHC0005070,2024,6,2024-006,6.0,3.0,3.0,2.0,2.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,1.0,0.0085,A,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0
EHE0003391,2024,6,2024-006,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,6,2024-006,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHA0017186,2024,7,2024-007,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,7,2024-007,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,7,2024-007,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,7,2024-007,9.0,5.0,4.0,9.0,5.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0
EHC0004006,2024,7,2024-007,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,7,2024-007,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
EHE0003391,2024,7,2024-007,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,7,2024-007,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
EHA0017186,2024,8,2024-008,,,,,,,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHA0021360,2024,8,2024-008,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,8,2024-008,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
EHB0023505,2024,8,2024-008,9.0,5.0,4.0,9.0,5.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0
EHC0004006,2024,8,2024-008,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHC0005070,2024,8,2024-008,5.0,3.0,2.0,5.0,3.0,2.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
EHE0003391,2024,8,2024-008,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,8,2024-008,5.0,2.0,3.0,1.0,1.0,0.0,Klasse 1-2,S,Y,85,0.35,0.4,1,1.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
EHA0017186,2024,9,2024-009,,,,,,,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHA0021360,2024,9,2024-009,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,9,2024-009,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,9,2024-009,10.0,4.0,6.0,10.0,4.0,6.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0
EHC0004006,2024,9,2024-009,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,9,2024-009,5.0,5.0,0.0,6.0,5.0,1.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
EHE0003391,2024,9,2024-009,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,9,2024-009,6.0,5.0,1.0,5.0,5.0,0.0,Klasse 1-2,S,Y,85,0.35,0.4,1,0.0,0.0085,A,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
EHA0017186,2024,10,2024-010,,,,,,,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHA0021360,2024,10,2024-010,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,10,2024-010,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHB0023505,2024,10,2024-010,10.0,5.0,5.0,10.0,5.0,5.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0
EHC0004006,2024,10,2024-010,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHC0005070,2024,10,2024-010,5.0,4.0,1.0,2.0,2.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,2.0,0.0085,A,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0
EHE0003391,2024,10,2024-010,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,10,2024-010,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,85,0.35,0.4,1,1.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
EHA0017186,2024,11,2024-011,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,11,2024-011,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,11,2024-011,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHB0023505,2024,11,2024-011,8.0,6.0,2.0,5.0,5.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,1.0,0.0085,A,5.0,6.0,6.0,5.0,5.0,5.0,5.0,7.0,10.0,5.0
EHC0004006,2024,11,2024-011,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
EHC0005070,2024,11,2024-011,5.0,5.0,0.0,6.0,5.0,1.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
EHE0003391,2024,11,2024-011,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
EHH0010681,2024,11,2024-011,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
EHA0017186,2024,12,2024-012,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,12,2024-012,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,12,2024-012,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHB0023505,2024,12,2024-012,10.0,6.0,4.0,10.0,6.0,4.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0
EHC0004006,2024,12,2024-012,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHC0005070,2024,12,2024-012,5.0,4.0,1.0,4.0,4.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,0.0,0.0085,A,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
EHE0003391,2024,12,2024-012,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,12,2024-012,5.0,2.0,3.0,2.0,2.0,0.0,Klasse 1-2,S,Y,85,0.35,0.4,1,0.0,0.0085,A,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0
EHA0017186,2024,13,2024-013,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,13,2024-013,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,13,2024-013,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,13,2024-013,6.0,6.0,0.0,7.0,6.0,1.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,0,0.0,0.0085,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,10.0,6.0
EHC0004006,2024,13,2024-013,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHC0005070,2024,13,2024-013,5.0,4.0,1.0,2.0,2.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,2.0,0.0085,A,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0
EHE0003391,2024,13,2024-013,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,13,2024-013,4.0,3.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,85,0.35,0.4,1,1.0,0.0085,A,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0
EHA0017186,2024,14,2024-014,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,14,2024-014,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,14,2024-014,4.0,3.0,1.0,3.0,3.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,0.0,0.0085,A,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0
EHB0023505,2024,14,2024-014,6.0,2.0,4.0,1.0,1.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,1.0,0.0085,A,5.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0
EHC0004006,2024,14,2024-014,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHC0005070,2024,14,2024-014,5.0,5.0,0.0,6.0,5.0,1.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,0,0.0,0.0085,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
EHE0003391,2024,14,2024-014,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,14,2024-014,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHA0017186,2024,15,2024-015,1.0,0.0,1.0,1.0,0.0,1.0,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,0.0,0.0085,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EHA0021360,2024,15,2024-015,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,15,2024-015,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHB0023505,2024,15,2024-015,7.0,5.0,2.0,3.0,3.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,2.0,0.0085,A,5.0,6.0,6.0,3.0,3.0,3.0,3.0,7.0,10.0,3.0
EHC0004006,2024,15,2024-015,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 1-2,S,Y,132,0.35,0.4,1,1.0,0.0085,A,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0
EHC0005070,2024,15,2024-015,5.0,4.0,1.0,4.0,4.0,0.0,Klasse 2-3,S,Y,131,0.3414999999999999,0.4,1,0.0,0.0085,A,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
EHE0003391,2024,15,2024-015,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,132,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,15,2024-015,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,85,0.35,0.4,0,0.0,0.0085,A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHA0017186,2024,16,2024-016,,,,,,,Klasse 0-1,I,Z,36,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHA0021360,2024,16,2024-016,,,,,,,Klasse 0-1,I,Z,10,0.3159999999999999,0.4,0,,0.0085,A,,,,,,,,,,
EHB0019844,2024,16,2024-016,3.0,3.0,0.0,4.0,3.0,1.0,Klasse 1-2,S,Y,132,0.35,0.4,0,0.0,0.0085,A,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
EHB0023505,2024,16,2024-016,8.0,7.0,1.0,6.0,6.0,0.0,Klasse 5-6,S,X,129,0.3159999999999999,0.4,1,1.0,0.0085,A,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,10.0,6.0
